id	author	orig_title	genre	orig_yr	orig_city	targ_lan_n	country	world	targ_title	translator	megjelenes	megjegyzes	city_n	year_n	editionstat	isPartOf	HU-minor	interm_title	interm_lang	is_container	series	db	auth_quality	transl_quality	publisher	pagination	orig_lang	isbn	kotet	city	year	targ_lan
106920	JÓKAI Mór	A hosszu haju hölgy. (Egy amerikai magyar kereskedő naplójából.) − Virradóra	novella	1868		cseh	Czechia (to 1918)	NA	Dáma s dlouhými vlasy : americká humoreska	Přeložil B. Anders	Praha, 1894. J. Otto Knih. Besed. Lidu 8° 47 str.	http://id.sbn.it/bid/MIL0954278	Praha	1894	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1894	cseh
106926	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	UK	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	London, w. y. Jarrold & Sons 8-vo 326 p.	presumed	London	1897	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	London	NA	angol
106927	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	UK	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	London, w. y. Jarrold & Sons 8-vo 326 p. 2nd ed.	presumed	London	1897	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	London	NA	angol
106928	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	UK	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	London, 1897. Jarrold & Sons 8-vo 326 p. 3rd ed.	presumed	London	1897	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	London	1897	angol
106929	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	UK	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	London, 1911 (?) Jarrold & Sons 8-vo 326 p. 4th ed.	dátum korrigálva--következő kiadás is 1897. https://hdl.handle.net/2027/umn.31951002415498f	London	1897	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	London	1911	angol
106930	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	UK	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	London, 1897. Jarrold & Sons 8-vo 326 p. 5th ed.	JISC: U of East Anglia. https://hdl.handle.net/2027/mdp.39015024638838	London	1897	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	London	1897	angol
106931	JÓKAI Mór	Janicsárok végnapjai	regény	1854		angol	USA	NA	THE LION OF JANINA, OR THE LAST DAYS OF THE JANISSARIES.	Translated by R. Nisbet Bain	New-York, 1898. Harper & Co. 8-vo.	https://books.google.com/books?id=YduAAAAAIAAJ&pg=PP7#v=onepage&q&f=false	New York	1898	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	New-York	1898	angol
106932	JÓKAI Mór	Janicsárok végnapjai	regény	1854		lengyel	Poland (R)	NA	Ostatnie dni Janczarów : powieść	Przełożyła Karolina Szaniawska	Warszawa, 1885. "Wieczory Powieśćiewe" (Biesiada Literacka No. 31.) E. Sliwski 8ę 256 str.	lengyel bibl	Warszawa	1885	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1885	lengyel
106934	JÓKAI Mór	Janicsárok végnapjai	regény	1854		német	Germany	NA	Die letzten Tage der Janitscharen : Historischer Roman	Übersetzer nicht angegeben.	Berlin, 1884. Verlag Otto Janke 8° 272 S.	https://portal.kobv.de/uid.do?query=gbv_376699566&index=internal&plv=2	Berlin	1884	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1884	német
106935	JÓKAI Mór	Janicsárok végnapjai	regény	1854		szerb	Serbia	NA	Последњи дани јаничара ... историјски роман Мавра Јокаја	с мађарског превео Душан Клајић	Београд : Издање Ђоке Анастасијевића, 1893 (Београд : Парна штампарија Д. Димитријевића)\n 260 str. ; 20 cm	https://plus.cobiss.net/cobiss/si/en/bib/22813191#full	Beograd	1893	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Београд	1893	szerb
106940	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		cseh	Czechia (to 1918)	NA	KNIŽECI VĚZEŇ	Přeložil F. Z.	Praha, 1891.	NA	Praha	1891	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1891	cseh
106944	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		német	Germany	NA	DER GEFANGENE DER SIEBEN THÜRME − DER FLÜCHTLING. (A szökevény)	Übersetzer nicht angegeben.	Berlin, 1880. Verlag, Otto Janke 8° 170 S.	Dátum az eredeti kiadás dátuma alapján téves	Berlin	1880	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1880	német
106945	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		német	Germany	NA	DER GEFANGENE DER SIEBEN THÜRME − DER FLÜCHTLING. (A szökevény)	Übersetzer nicht angegeben.	Berlin, 1886 (?) Verlag, Otto Janke 8° 170 S. 2. Auflage	NA	Berlin	1886	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1886	német
106946	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		német	Germany	NA	DER GEFANGENE DER SIEBEN THÜRME	Übersetzer nicht angegeben.	Berlin, 1897. 8° 79 S. 3. Auflage	https://portal.kobv.de/uid.do?query=gbv_412327740&index=internal&plv=2  A Collection Otto Janke az egyébként együtt megjelenő elbeszéléseket külön-külön adja. Viszont ez esetben a kiadássorszám nem értelmezhető. Dátum sem azonositható a katalógusból. Az is lehet, hogy a Coll OJ egész egyszerűen az aktuális kiadások verziója, azaz ugyanaz a kiadássorszám, mint a normálisnál?	Berlin	1897	N	-1		NA	NA	FALSE	Collection Otto Janke	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1897	német
106947	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		német	Germany	NA	DER GEFANGENE DER SIEBEN THÜRME − DER FLÜCHTLING. (A szökevény)	Übersetzer nicht angegeben.	Berlin, 1897. 8° 136 S. 4. Auflage	pagination likely a typo: the version with Gefngne der Sieben T. together with Der flüchtling ends 176 in this copy: https://books.google.com/books?id=yHnJLfG_oL8C&newbks=1&newbks_redir=0&pg=PP7#v=onepage&q&f=false Likely cause of error the new internal TP for Der Flüchtling, maybe also in other instances as well.  Der Flüchtling begins on 79. DerGdsT ends on 76.	Berlin	1897	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1897	német
106948	JÓKAI Mór	A jedikulai rab − Targallyak	novella	1882		svéd	Sweden	NA	Fången i de sju tornen	NA	Stockholm, 1889. U. Fredrikssons 8:o 50 siden.	NA de a minta alapján valószinű	Stockholm	1889	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Stockholm	1889	svéd
106952	JÓKAI Mór	A jó öreg asszony − Életemből II.	novella			német	Austria	NA	DIE GUTE ALTE FRAU.	Auter. Übersetzung von Ludwig Rosner.	Wien, 1860.	NA	Wien	1860	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Wien	1860	német
106958	JÓKAI Mór	A jövő század regénye	regény	1874		német	Hungary, Germany	NA	DER ROMAN DES KÜNFTIGEN JAHRHUNDERTS	Übersetzer nicht angegeben	Pressburg−Leipzig, 1879. Verlag von Carl Stampfel 8° 4 Bde. 240, 210, 224, 203 S.	NA	Bratislava−Leipzig	1879	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Pressburg−Leipzig	1879	német
106966	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	angol	USA	NA	The Corsair King: (A Kaloz Kiraly)	Translated by Mary J. Safford	Boston, 1901. L. C. Page (The Flashlight detective series No. 101.)	NatUnCat1956  https://books.google.com/books?id=zMcpAAAAYAAJ	Boston	1901	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Boston	1901	angol
106967	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	angol	USA	NA	THE CORSAIR-KING	Translated by Mary J. Safford	Chicago, w. y. (189?) M. A. Donohue & Co 8-vo 191 p.	M.A. Donohue becomes a publsher and imprint in 1901, after splitting up of Donohue and Henneberry in 1899. see https://sdrc.lib.uiowa.edu/lucile/publishers/donohenn/donohenn.htm This and a Boston ed. of 1901 dates this ed 1901 (?)	Chicago	1901	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Chicago, w. y	189?	angol
106968	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	észt	Russia	NA	MERERÖÖVLITE KUNINGAS	Tôlkinud: O. Brunberg	Tallinn, 1907. M. Oit'i raamatukaupluse kirjastus 8:o 104 s.	https://www.ester.ee/record=b1507715	Tallinn	1907	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Tallinn	1907	észt
106969	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	lengyel	Poland (R)	NA	KRÓL PIRATÓW	NA	Warszawa, 1881. Wedrewiec Sulimierski	NA	Warszawa	1881	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1881	lengyel
106970	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	lengyel	Poland (G)	NA	KRÓL KORSARZY	NA	Poznan, 1885. "Tygodnik Pewieśći" W. Kamienski	NA	Poznań	1885	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Poznan	1885	lengyel
106971	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	lengyel	Poland (R)	NA	KRÓL PIRATÓW	NA	Warszawa, 1909. Wodrówki i przygody "Debra gospodyni"	NA	Warszawa	1909	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1909	lengyel
106972	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	lengyel	Poland	NA	KRÓL PIRATÓW	NA	Warszawa, 1927. Ksiegarna narod. Warszawa 8° 128 str.	NA	Warszawa	1927	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1927	lengyel
106973	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	német	Germany	NA	DER PIRATEN-KÖNIG	Autor. Übersetzung von Ludwig Wechsler.	Dresden, 1881. H. Minden Verlag 8° 184 S.	NA	Dresden	1881	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Dresden	1881	német
106974	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	német	Germany	NA	DER PIRATEN-KÖNIG 2. Aufl.	Autor. Übersetzung von Ludwig Wechsler.	s. l., 1893. 8° 184 S.	NA	Dresden	1893	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	NA	1893	német
106975	JÓKAI Mór	A kalózkirály − Hangok a vihar után	novella	1857	Budapest	német	Germany	NA	DER PIRATEN-KÖNIG neue Aufl.	Autor. Übersetzung von Ludwig Wechsler.	Dresden 1912. Blasowi 8° 183 S.	NA	Dresden	1912	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Dresden	1912	német
106976	JÓKAI Mór	A kardvas és a villám − Milyenek a férfiak?	novella	1865		német	Germany	NA	Der Donnerkeil : Geschichten aus Ungarn	NA	Leipzig, 1944. Reclam kl. 8° 19 S. Reclams Reihenbaendchen 28. "Maertyrer des Herzens u. a. Gesch."	https://opac.k10plus.de/DB=2.299/PPNSET?PPN=1418864471&PRS=HOL&INDEXSET=21  ??gyakorlatilag hadi kiadvány az odavezényelt katonaság részére??	Leipzig	1944	N	-1		NA	NA	FALSE	Reclams Universal-Bibliothek	demeter	NA	NA	NA	19 S.	hun	NA	4. Jakab István−József Jolán	Leipzig	1944	német
106992	JÓKAI Mór	A két Markov	novella	1858		cseh	Czechia (to 1918)	NA	OTEC A SYN	Přeložil L. F. Budinský	Wolký-Meziric, 1893. Havránek 8°	NA	Velké Meziříčí	1893	1	-3		NA	NA	TRUE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Wolký-Meziric	1893	cseh
106995	JÓKAI Mór	A kétszarvú ember	kisregény	1852		cseh	Czechoslovakia (to 1992)	NA	MUŽ SE DVÉMA ROHY	Přeložil Gustav Narcissus Mayerhoffer	Praha, 1921. František Borový 8°	does this exist? Or a phantom produced by the 2-novels-in-one 301127 volume?	Praha	1921	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1921	cseh
106996	JÓKAI Mór	A kétszarvú ember	kisregény	1852		cseh	Czechoslovakia (to 1992)	NA	MUŽ SE DVÉMA ROHY	Přeložil Gustav Narcissus Mayerhoffer	Praha, 1926. František Borový 2. izd.	NA	Praha	1926	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1926	cseh
106997	JÓKAI Mór	A kétszarvú ember	kisregény	1852		észt	Baltic Governorate General (R)	NA	KAHE SARVEGA MEES.	Tôlkinud: P. Grünfeldt	Dorpat, 1900. E. Mässepp 16:o 164 s.	https://www.ester.ee/record=b1577086	Tartu	1900	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Dorpat	1900	észt
106998	JÓKAI Mór	A kétszarvú ember	kisregény	1852		lengyel	Poland (G)	NA	Dwurożny człowiek : powieść	przekł. z węg. Erazm Krzyżkowski / E. Krzyszkowski	Poznan, 1879. Kamienski i S-ka "Bibljoteka Powszechne" 8° 134 str.	https://www.estreicher.uj.edu.pl/xixwieku/baza/wpis/?sort=id&order=1&id=82218&offset=81030&index=1   másik: https://katalog.nukat.edu.pl/cgi-bin/koha/opac-detail.pl?biblionumber=1029022	Poznań	1879	1	-1		NA	NA	FALSE	Biblioteka Powszechna (Poznań) ; 4	demeter	NA	NA	NA	[2], 134, [4] s. ; 18 cm	hun	NA	4. Jakab István−József Jolán	Poznan	1879	lengyel
106999	JÓKAI Mór	A kétszarvú ember	kisregény	1852		német	Germany	NA	Der Mann mit den zwei Hörnern : Romant. Erzählung	Autor. Übersetzung von Ludwig Wechsler	Berlin, 1886. A: Reinecke Verlag 8° 227 S.	https://stabikat.de/Record/134268180	Berlin	1886	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1886	német
107002	JÓKAI Mór	A kétszarvú ember	kisregény	1852		szlovák	Hungary	NA	DVOJROHOVI ČLOVEK	Preložil L(ajos) L(iptai)	Eperjes, 1916. Kosch Árpád 8° 155 str.	NA	Prešov	1916	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Eperjes	1916	szlovák
107006	JÓKAI Mór	A két Trenk	regény	1893		német	Germany	NA	FEINDLICHE POLE	Autor. Übersetzung von Ludwig Wechsler.	Stuttgart, 1894. Dr. Foerster & Co. 2 Bde 8° 240, 164 S.	https://portal.kobv.de/uid.do?query=gbv_41232816X&index=internal&plv=2	Stuttgart	1894	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Stuttgart	1894	német
107007	JÓKAI Mór	A Khánok utódja − Véres könyv; A láthatatlan csillag	novella	1855		cseh	Czechia (to 1918)	NA	ZLATÁ MASKA − NEVIDITELNÁ HVEZDA	Přeložil Gustav Narcissus Mayerhoffer	Praha, 1889. A. Hynek 8° 8+216 str.	NA	Praha	1889	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1889	cseh
107008	JÓKAI Mór	A Khánok utódja − Véres könyv	novella	1855		német	Germany	NA	DIE GOLDENE LARVE	Autor. Übersetzung von Ludwig Wechsler	Berlin, 1887. R. Jacobstahl Verlag 8° 160 S.	https://portal.kobv.de/uid.do?query=gbv_376689927&index=internal&plv=2	Berlin	1887	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1887	német
107009	JÓKAI Mór	Aki a szívét a homlokán hordja	kisregény	1889		cseh	Czechia (to 1918)	NA	MUŽ S MRTVYM SRDCEM	Přeložil is nemackog	Praha, 1890. Národni Tiskárny a Naklad. "Hlas Národa" 8° 120 str.	https://aleph.nkp.cz/F/?func=direct&doc_number=001277418&local_base=CNB	Praha	1890	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1890	cseh
107011	JÓKAI Mór	Aki a szívét a homlokán hordja	kisregény	1889		német	Austria	NA	DAS TOTE HERZ	Übersetzt von L. Retter	Wien, 1889. Breitenstein Verlag, 8° 152 S.	NA	Wien	1889	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Wien	1889	német
107012	JÓKAI Mór	Aki a szívét a homlokán hordja	kisregény	1889		német	Austria	NA	Das tote Herz : Sage, Roman und Wirklichkeit	Übersetzt von L. Retter	Wien, 1890. Breitenstein Verlag, 8° 152 S.	https://portal.kobv.de/uid.do?query=gbv_376645857&index=internal&plv=2	Wien	1890	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Wien	1890	német
107013	JÓKAI Mór	Aki a szívét a homlokán hordja	kisregény	1889		német	Germany	NA	Das tote Herz : ein Märchen	Übersetzt von L. Retter	Berlin, 1902. Kaufmanns Moderne Zehnpfennig-Bibliothek Nr. 8. 8° 128 S.	https://portal.kobv.de/uid.do?query=gbv_412327872&index=internal&plv=2	Berlin	1902	N	-1		NA	NA	FALSE	Kaufmann's moderne Zehnpfennig-Bibliothek [Jg. 1], Bd. 8	demeter	NA	NA	Verl. der Zehnpfennig-Bibliothek	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1902	német
107014	JÓKAI Mór	Aki a szívét a homlokán hordja	kisregény	1889		német	Germany	NA	DAS HERZ AUF DER STIRN	Autor. Übersetzung von Ludwig Wechsler	Berlin, 1890. Verlag Otto Janke 8° 144 S.	NA	Berlin	1890	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1890	német
107015	JÓKAI Mór	Aki a holta után áll bosszút / A Magláy-család	novella	1887		német	Germany	NA	Nach dem Tode gerächt : Der Papagei ; Zwei Erzählungen (1889) (A papagáj)	Autor. Übersetzung von Ludwig Wechsler	Berlin, 1889. Verlag Otto Janke 8° 136 S.	https://portal.kobv.de/uid.do?query=gbv_376642904&index=internal&plv=2 A papagáj kulcsfigure A Magláy-családban. A két mű egyszerre jelent meg kötetben 1887-ben. Sanszos, látatlanba is.	Berlin	1889	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1889	német
107017	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		cseh	Czechia (to 1918)	NA	VČERA A DNES	Přeložil Gustav Narcissus Mayerhoffer	Praha, 1888. František Šimaček 8° 433 str.	https://aleph.nkp.cz/F/?func=direct&doc_number=001124535&local_base=CNB	Praha	1888	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1888	cseh
107019	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		lengyel	Poland (R)	NA	PODWÓJNA SMIERC	NA	Warszawa, 1882. "Tygodnik Powszechny" Orgelbrand 8° 3 tom. 109, 111, 107 str.  kat: Warszawa : Nakład Maurycego Orgelbranda, 1882	https://katalog.nukat.edu.pl/cgi-bin/koha/opac-detail.pl?biblionumber=2964668  lengyel bibl szerint 1881. esetleg első kötet 1881, többi 1882?	Warszawa	1882	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1882	lengyel
107020	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		német	Germany	NA	ZWEIMAL STERBEN	Übersetzer nicht angegeben	Berlin, 1881. Verlag Otto Janke 8° 3 Bde.	Berln staBi: https://portal.kobv.de/uid.do?query=almahu_BV020567228  MDZ: https://mdz-nbn-resolving.de/details:bsb11679761 stb	Berlin	1881	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1881	német
107021	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		német	Germany	NA	ZWEIMAL STERBEN	Übersetzer nicht angegeben	Berlin, 1881. 8° 3 Bde 2. Aufl.	eddig nincs nyoma	Berlin	1881	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1881	német
107022	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		német	Germany	NA	ZWEIMAL STERBEN	Übersetzer nicht angegeben	Berlin, 1884. 8° 342 S. 3. Aufl.	eddig nincs nyoma	Berlin	1884	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1884	német
107023	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		orosz	Russia	NA	Дважды умереть	NA	Санкт-Петербург, 1881. 8° 422 стр.	https://primo.nlr.ru/permalink/f/oo3rn7/07NLR_LMS005214038	Saint Petersburg	1881	1	-1		NA	NA	FALSE	"Б-ка для чтения" 1881 № 10-11	demeter	NA	NA	Рус. скоропечатня (К.И. Куна)	422 с. ; 22 см.	hun	NA	4. Jakab István−József Jolán	Санкт-Петербург	1881	orosz
107024	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		orosz	Russia	NA	Двойная смерть	NA	Москва, 1881. "Еврепейская Библиотека" No 3 32−34	https://nlr.ru/e-case3/sc2.php/web_gak/lc/36434/12#pict	Moscow	1881	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Москва	1881	orosz
107025	JÓKAI Mór	Akik kétszer halnak meg	regény	1881		svéd	Sweden	NA	Lefvande död	fritt från den österrikiska editionen af Georg Ahlborg	Köping, 1881. Barkén 8:o 412 siden.	https://libris.kb.se/bib/1597922	Köping	1881	1	-1		NA	german	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Köping	1881	svéd
107030	JÓKAI Mór	A kis királyok	regény	1885		cseh	Czechoslovakia (to 1992)	NA	Mali králové	NA	Praha, (1926) Nakladatel František Borovy 8° 2 sv. 308, 286 str.	https://aleph.nkp.cz/F/?func=direct&doc_number=000930845&local_base=CNB	Praha	1926	1	-1		NA	NA	FALSE	M. Jókaie Romány a povídky ; Řada I, Sv. 14	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Praha	1926	cseh
107031	JÓKAI Mór	A kis királyok	regény	1885		lengyel	Poland (R)	NA	KRÓLEWIETA	Przełożyła B. Jaroszewska	Warszawa, 1887. "Bibljoteka Wieku" T. Paprocki i S-ka "Wiek" 8° 496 str.	NA	Warszawa	1887	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Warszawa	1887	lengyel
107032	JÓKAI Mór	A kis királyok	regény	1885		lengyel	Poland (A)	NA	KRÓLEWIETA	Przełożyła B. Jaroszewska	Gródek-Jagiellonski, 1909. J. Czainski, Gubrinowicz i Schmidt, 8° 2 tom. 264, 280 str.	NA	Gródek Jagielloński−Lviv	1909	N	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Gródek-Jagiellonski	1909	lengyel
107034	JÓKAI Mór	A kis királyok	regény	1885		német	Germany	NA	KLEINE KÖNIGE	NA	Berlin, 1886. Otto Janke. 8° 5 Bde. 205, 200, 238, 226, 184 S.	katalógus: 1886, (Auf den Umschlägen: 1887). https://portal.kobv.de/uid.do?query=gbv_376689366&index=internal&plv=2	Berlin	1886	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Berlin	1886	német
107038	JÓKAI Mór	A koldus-gyermek − Dekameron II.	novella	1858		finn	Finland	NA	KERJAELAEISLAPSI	NA	Pori, 1898. E. Granit 16:o 8 sivu	NA	Pori	1898	1	-1		NA	NA	FALSE	NA	demeter	NA	NA	NA	NA	hun	NA	4. Jakab István−József Jolán	Pori	1898	finn
